PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3467;"Parroquia Nuestra Senora de la Consolacion";"";"";"";"Bus: 215  Metro: Sainz de Baranda (lineas 6 y 9)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4a413db5b71c010VgnVCM1000000b205a0aRCRD";"JUAN ESPLANDIU";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28007";"ESTRELLA";"RETIRO";"443838";"4474344";"40.41594712272742";"-3.6632734049052083";"915 749 281";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3507;"Parroquia Nuestra Senora de la Estrella";"";"";"";"Bus: 32, 56, 143, 156   Metro: Conde de Casal (linea 6)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=37b413db5b71c010VgnVCM1000000b205a0aRCRD";"LIRA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28007";"ESTRELLA";"RETIRO";"443300";"4473501";"40.40831636998838";"-3.669539085165393";"915 041 284";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3527;"Parroquia Nuestra Senora de la Fuencisla";"";"";"";"Bus: 18, 22, 59, 76, 79, 85, 86, 6, 78   Metro: Almendrales (linea 3)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c9c413db5b71c010VgnVCM1000000b205a0aRCRD";"ANGELICA SEnORA";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28026";"ALMENDRALES";"USERA";"440825";"4470746";"40.38332533256066";"-3.6984498911589068";"914 765 727";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3535;"Parroquia Nuestra Senora de la Granada";"";"";"";"Metro: Alsacia (linea 2)   Bus:  2, 4, 38, 48, 70, 106, 109";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a4fef4d7f71c010VgnVCM1000000b205a0aRCRD";"VILLASILOS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"446744";"4474927";"40.42139055687812";"-3.6290715518506227";"913 043 400";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3537;"Parroquia Nuestra Senora de la Guia";"";"";"";"Metro: Begona (linea 10)   Bus: 66, 124, 134, 135, 173, 174, 175, 176, 178, 191, 193, 194, 195, 196, 197, 199";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d5fef4d7f71c010VgnVCM1000000b205a0aRCRD";"CONDE DE TORRALBA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28046";"CASTILLA";"CHAMARTIN";"442009";"4481097";"40.47665558059818";"-3.685447979564627";"618 621 664";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3583;"Parroquia Nuestra Senora de la Luz";"";"";"";"Bus: 7, 11, 40, 87";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af6fef4d7f71c010VgnVCM1000000b205a0aRCRD";"FERNAN NUnEZ";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28016";"HISPANOAMERICA";"CHAMARTIN";"443464";"4478910";"40.45705459870037";"-3.668088452254943";"913 504 574";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3636;"Parroquia Nuestra Senora de la Merced";"";"";"";"Metro: Artilleros (linea 9)  Bus: 8, 20, 30, 100";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=328fef4d7f71c010VgnVCM1000000b205a0aRCRD";"CORREGIDOR JUAN FRANCISCO DE LUJAN";"CALLE";"V";"101";"";"";"";"";"MADRID";"MADRID";"28030";"FONTARRON";"MORATALAZ";"445367";"4472776";"40.40192362979384";"-3.6451174140611697";"917 739 829";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3628;"Parroquia Nuestra Senora de la Misericordia";"";"";"";"Metro: Buenos Aires (linea 1)   Bus: 10, 54, 58, 103, 136";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c49fef4d7f71c010VgnVCM1000000b205a0aRCRD";"ARROYO DEL OLIVAR";"CALLE";"V";"100";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"444242";"4471516";"40.390498084308774";"-3.6582635717212426";"917 773 597";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3630;"Parroquia Nuestra Senora de la Montana";"";"";"";"Metro: Vinateros (linea 9)  Bus: 71, 32";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57afef4d7f71c010VgnVCM1000000b205a0aRCRD";"CORREGIDOR JOSE DE PASAMONTE";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28030";"MARROQUINA";"MORATALAZ";"445070";"4473706";"40.41028203945759";"-3.648697619851563";"913 282 981";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
18323;"Parroquia Nuestra Senora de la Palabra";"Su actividad pastoral la realiza junto a Santa Maria del Camino";"";"";"Metro: Pavones (linea 9)    Bus: 8, 20, 30, 32, 71, 100, 140";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=610a444a2951c010VgnVCM2000000c205a0aRCRD";"VALDEBERNARDO";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28030";"PAVONES";"MORATALAZ";"446487";"4472757";"40.40182534803049";"-3.6319179727289943";"917 721 569";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3640;"Parroquia Nuestra Senora de la Paz";"";"";"";"Metro: Pacifico (lineas 1 y 6), Menendez Pelayo (linea 1), Conde de Casal (linea 6)  Bus: 10, 24, 37, 54, 56, 57, 141, 152, 156";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9bfef4d7f71c010VgnVCM1000000b205a0aRCRD";"VALDERRIBAS";"CALLE";"V";"37";"";"";"";"";"MADRID";"MADRID";"28007";"PACIFICO";"RETIRO";"442731";"4473120";"40.404845091517394";"-3.6762102912144026";"915 514 817";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3647;"Parroquia Nuestra Senora de la Pena y San Felipe Neri";"";"";"";"Metro: Nueva Numancia (linea 1), Puente de Vallecas (linea 1)  Bus: 54, 57, 58, 136, 141";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7ccfef4d7f71c010VgnVCM1000000b205a0aRCRD";"PUERTO DE CANFRANC";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"443831";"4472294";"40.397479094982835";"-3.663174621176334";"913 284 530";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3649;"Parroquia Nuestra Senora de la Piedad";"";"";"";"Bus: 10, 57, 103, 310";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0fdfef4d7f71c010VgnVCM1000000b205a0aRCRD";"ANTONIO FOLGUERAS";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"443960";"4471399";"40.389425117562986";"-3.6615757072519344";"914 783 737";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3685;"Parroquia Nuestra Senora de la Soledad";"";"";"";"Metro: Almendrales (linea 3)   Bus: 6, 78";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91ffef4d7f71c010VgnVCM1000000b205a0aRCRD";"VISITACION";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28026";"ALMENDRALES";"USERA";"440528";"4470688";"40.38278165234565";"-3.701943242826916";"917 924 245";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3696;"Parroquia Nuestra Senora de la Vega";"";"";"";"Metro: Penagrande (Linea 7)  Bus:  42 , 49 , 126 , 128";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2400ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CHANTADA";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28029";"EL PILAR";"FUENCARRAL-EL PARDO";"439724";"4480757";"40.47342973121865";"-3.712371011419384";"917 383 506";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3413;"Parroquia Nuestra Senora de las Americas";"";"";"";"Bus: 104, 105, 114, 115, 153";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5cd413db5b71c010VgnVCM1000000b205a0aRCRD";"ESPIREA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28042";"PALOMAS";"HORTALEZA";"447664";"4478198";"40.45091617161172";"-3.618497275627049";"917 412 898";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3420;"Parroquia Nuestra Senora de las Angustias";"";"";"";"Metro: Palos de la Frontera (linea 3), Atocha Renfe (linea 1)   Bus: 6, 8, 19, 27, 45, 47, 55, 59, 85, 86, 102, 247  Cercanias Renfe: Atocha (C1, C2, C3, C4, C5, C7, C8, C10)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eee413db5b71c010VgnVCM1000000b205a0aRCRD";"RAFAEL DE RIEGO";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28045";"PALOS DE MOGUER";"ARGANZUELA";"441373";"4473101";"40.404570222656";"-3.6922113517835298";"914 678 126";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3487;"Parroquia Nuestra Senora de las Delicias";"";"";"";"Metro: Delicias (linea 3)  Bus: 6, 8, 19, 45, 47, 55, 59, 85, 86, 247  Cercanias Renfe: Delicias (C1, C7, C10)";"Hermandad de Nuestra Senora del Camino y Virgen de las Delicias con sede en esta parroquia";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=710513db5b71c010VgnVCM1000000b205a0aRCRD";"DELICIAS";"PASEO";"V";"61";"";"";"";"";"MADRID";"MADRID";"28045";"DELICIAS";"ARGANZUELA";"441233";"4472625";"40.400281290485566";"-3.693817192160563";"915 392 036";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3528;"Parroquia Nuestra Senora de las Fuentes";"";"";"";"Metro: Barrio del Pilar (linea 9)  Bus: 49, 83, 128, 132, 134, 137, 147";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=041513db5b71c010VgnVCM1000000b205a0aRCRD";"VILLA DE MARIN";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28029";"LA PAZ";"FUENCARRAL-EL PARDO";"440871";"4481343";"40.478791247256005";"-3.698895603938762";"913 147 361";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3633;"Parroquia Nuestra Senora de las Nieves";"";"";"";"Bus: 133";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b610ef4d7f71c010VgnVCM1000000b205a0aRCRD";"NURIA";"CALLE";"V";"47";"";"";"";"";"MADRID";"MADRID";"28034";"MIRASIERRA";"FUENCARRAL-EL PARDO";"440361";"4482747";"40.49140244900587";"-3.7050444338904174";"917 345 210";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
59885;"Parroquia Nuestra Senora de las Rosas";"";"";"";"Metro: Las Rosas (linea 2)  Bus: 38, 140, 153";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=51858ed67151c010VgnVCM2000000c205a0aRCRD";"SUECIA";"CALLE";"V";"44";"3ª";"C";"";"";"MADRID";"MADRID";"28022";"ROSAS";"SAN BLAS-CANILLEJAS";"448888";"4475284";"40.42474138741867";"-3.6038284716396287";"917 600 847";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3699;"Parroquia Nuestra Senora de las Victorias";"";"";"";"Metro: Valdeacederas (linea 1), Tetuan (linea 1)  Bus: 11, 49, 177";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4920ef4d7f71c010VgnVCM1000000b205a0aRCRD";"AZUCENAS";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28039";"VALDEACEDERAS";"TETUAN";"440753";"4479689";"40.46388293930127";"-3.7001328900210666";"915 791 418 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3378;"Parroquia Nuestra Senora de Loreto";"";"";"";"Bus: 105, 115";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=962513db5b71c010VgnVCM1000000b205a0aRCRD";"ALAS";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28042";"TIMON";"BARAJAS";"450646";"4480605";"40.472782707983896";"-3.583519841567792";"913 010 183";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3406;"Parroquia Nuestra Senora de los alamos";"";"";"";"Metro:  Miguel Hernandez (l&igrave;nea 1)  Bus: 54, 58, 142, 143, 144";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=293513db5b71c010VgnVCM1000000b205a0aRCRD";"LEON FELIPE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28038";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445992";"4471272";"40.388415511526425";"-3.6376247314054853";"913 801 819";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3419;"Parroquia Nuestra Senora de los angeles";"";"";"";"Metro: Cuatro Caminos (linea 1, 2 y 6)   Bus: C2, F, 37,  66";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb4513db5b71c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"93";"";"";"";"";"MADRID";"MADRID";"28003";"VALLEHERMOSO";"CHAMBERI";"440392";"4477688";"40.44582194466384";"-3.704249536061228";"915 334 343";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3426;"Parroquia Nuestra Senora de los Apostoles";"";"";"";"Metro: Pavones (linea 9), Artilleros (linea 9)  Bus: 20, 32, 71, 100, 140, 142, 144, E4";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4e5513db5b71c010VgnVCM1000000b205a0aRCRD";"LUIS DE HOYOS SAINZ";"CALLE";"V";"94";"";"BIS";"";"";"MADRID";"MADRID";"28030";"VINATEROS";"MORATALAZ";"446036";"4472900";"40.40308441341848";"-3.6372446005644776";"913 714 411";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3488;"Parroquia Nuestra Senora de los Desamparados";"";"";"";"Metro: San Cristobal (linea 3)  Bus: 59, 79";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d07513db5b71c010VgnVCM1000000b205a0aRCRD";"PINAZO";"PLAZA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28021";"SAN CRISTOBAL";"VILLAVERDE";"441480";"4466238";"40.34276099969687";"-3.6903193239306615";"917 950 874";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3400;"Parroquia Nuestra Senora de los Dolores";"";"";"";"Metro: San Bernardo (lineas 2 y 4) y Quevedo (linea 2)  Bus: 3, 21, 147, 149";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=638513db5b71c010VgnVCM1000000b205a0aRCRD";"SAN BERNARDO";"CALLE";"V";"103";"";"";"";"";"MADRID";"MADRID";"28015";"ARAPILES";"CHAMBERI";"440273";"4476060";"40.43115695362478";"-3.7054523141302185";"914 454 922 (despacho)/ 915 938 245 (sacristia)";"";"sacristi. parroquia.ntra.sra.de.los.dolores@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3582;"Parroquia Nuestra Senora de Lujan";"";"";"";"Metro: Pena Grande (linea 7)  Bus: 42, 49, 126, 128, 132, 137, 147";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6e40ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PONFERRADA";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28029";"EL PILAR";"FUENCARRAL-EL PARDO";"439695";"4481047";"40.47604004759667";"-3.712740722111246";"913 860 478";"";"pdelujan@telefonica.net / lujan@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3587;"Parroquia Nuestra Senora de Madrid";"";"";"";"Metro: Plaza de Castilla (lineas 1, 9 y 10), Chamartin (linea 1, 10)  Bus: 67, 124, 134, 135, 147, 173, 174, 175, 176, 177, 178  Renfe: Chamartin (C1, C2, C3, C4, C7, C8, C10)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f060ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"207";"";"";"";"";"MADRID";"MADRID";"28046";"ALMENARA";"TETUAN";"441712";"4480332";"40.46974331401812";"-3.6888811723416364";"913 152 018";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3631;"Parroquia Nuestra Senora de Moratalaz";"";"";"";"Bus: 8, 20, 30, 32";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8370ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ENTRE ARROYOS";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28030";"MEDIA LEGUA";"MORATALAZ";"444573";"4473523";"40.408600459377965";"-3.6545388944947943";"914 390 732 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3686;"Parroquia Nuestra Senora de Sonsoles";"";"";"";"Metro: Quintana (linea 5)  Bus: 109, 113";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1680ef4d7f71c010VgnVCM1000000b205a0aRCRD";"TIMOTEO DOMINGO";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"445443";"4476183";"40.43262085711339";"-3.6445146633230454";"913 675 693";"";"despacho@parroquiasonsoles.com / nssonsoles@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3405;"Parroquia Nuestra Senora del Aire";"";"";"";"Bus: 34, 155";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ea853d232e91f010VgnVCM1000000b205a0aRCRD";"MAESTRA JUSTA FREIRE";"CALLE";"V";"72";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"435116";"4469740";"40.37384611247729";"-3.765600966674104";"917 055 400         
";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3351;"Parroquia Nuestra Senora del Buen Consejo y San Isidro";"";"";"";"Metro: La Latina (linea 5), Tirso de Molina (linea 1)  Bus: 17, 18, 23, 31, 35, 50, 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88a513db5b71c010VgnVCM1000000b205a0aRCRD";"TOLEDO";"CALLE";"V";"37";"";"";"";"";"MADRID";"MADRID";"28005";"EMBAJADORES";"CENTRO";"440093";"4474042";"40.412964921671964";"-3.707383827213788";"913 692 037";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3468;"Parroquia Nuestra Senora del Buen Suceso";"";"";"";"Metro: Arg&uuml;elles (lineas 3, 4 y 6) y Ventura Rodriguez (linea 3)   Bus: 1, 21, 44, 74, 133, C1";"Se realizan conciertos de organo a lo largo del ano sin dia fijo predeterminado";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42cdb069a541f010VgnVCM1000000b205a0aRCRD";"PRINCESA";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28008";"ARGUELLES";"MONCLOA-ARAVACA";"439389";"4475862";"40.429309223105925";"-3.7158546113947413";"915 482 245";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3453;"Parroquia Nuestra Senora del Camino";"";"";"";"Bus: 48, 140";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1bb513db5b71c010VgnVCM1000000b205a0aRCRD";"FENELON";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28022";"CANILLEJAS";"SAN BLAS-CANILLEJAS";"448126";"4476677";"40.43724312359384";"-3.6129247183261337";"917 416 273";"";"sradelcamino@gmail.com / sradelcamino@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3456;"Parroquia Nuestra Senora del Carmen y San Luis Obispo";"";"";"";"Metro: Sol (linea 1, 2, 3) Callao (linea 3, 5), Gran Via (linea 1, 5)  Bus: 1, 2, 3, 46, 50, 52, 53, 74, 146  Renfe: Sol (C3, C4)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30e513db5b71c010VgnVCM1000000b205a0aRCRD";"CARMEN";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440380";"4474621";"40.41820147265785";"-3.7040557419650457";"915 226 769";"";"parrocarmen@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3455;"Parroquia Nuestra Senora del Carmen (El Plantio)";"";"";"";"Metro: Cuatro Caminos (linea 1, 2, 6), Guzman el Bueno (linea 6, 7), Metropolitano (linea 6)  Bus: 2, 44, 45, C1, C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=adc513db5b71c010VgnVCM1000000b205a0aRCRD";"VICTORIA";"AVENIDA";"V";"51";"";"";"";"";"MADRID";"MADRID";"28023";"EL PLANTIO";"MONCLOA-ARAVACA";"429774";"4480713";"40.472250375109866";"-3.829734993889677";"913 077 222";"";"parroquiaelplantio@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3459;"Parroquia Nuestra Senora del Castanar";"";"";"";"Metro: Santiago Bernabeu (linea 10)   Bus: 5, 43, 149";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2f513db5b71c010VgnVCM1000000b205a0aRCRD";"GENERAL PERON";"AVENIDA";"V";"32";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"441242";"4478352";"40.45187346617845";"-3.694241407096401";"915 562 976";"";"castanarmadrid@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
18329;"Parroquia Nuestra Senora del Consuelo";"";"";"";"Bus: 57, 136, 144, 310  Renfe: Asamblea Madrid - Entrevias (linea C2, C7)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f31a444a2951c010VgnVCM2000000c205a0aRCRD";"CLEOPATRA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"444357";"4470621";"40.382443086711525";"-3.6568303430346294";"917 783 554";"";"nsconsuelo@hotmail.com / nsconsuelo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3500;"Parroquia Nuestra Senora del Encuentro";"";"";"";"Metro: Alvarado (linea 1)  Bus: 3, 44, 64, 66, 124, 127, 128";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=550613db5b71c010VgnVCM1000000b205a0aRCRD";"PEDRO BARREDA";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"440164";"4478123";"40.449733492947175";"-3.706931935930273";"915 533 959";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3503;"Parroquia Nuestra Senora del Espino";"";"";"";"Metro:  Valdeacederas (linea 1)  Bus: 42, 49, 66, 124, 147";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e71613db5b71c010VgnVCM1000000b205a0aRCRD";"CONDE DEL SERRALLO";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28029";"ALMENARA";"TETUAN";"441455";"4479989";"40.46668866504906";"-3.6919994096952933";"917 331 724 /917 331 734";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
