PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3365;"Iglesia San Antonio de los Alemanes";"";"";"";"Metro: Callao (lineas 3 y 5), Gran Via (lineas 1 y 5)  Bus: 1, 2, 46, 74, 146, 202";"Descripcion monumental:   Proyectada por Pedro Sanchez, ano 1624  y Francisco Sesena, ano 1624 - 1633.  Fachada, por Juan Gomez de Mora, ano 1624 - 1630.  Fundacion de Felipe III, 1606.  Magnifico ejemplo del Barroco madrileno con interesantes elementos arquitectonicos y frescos en paredes y cupula que forman una unidad de espacio irreal.  La gran cupula oval, decorada con arquitecturas fingidas y escenas de la Apoteosis de San Francisco de Paula, de Francisco Ricci y Carreno de Miranda,refuerza esta impresion.  Lucas Jordan, sin pauta de continuidad, decora los muros curvos con escenas de la vida del San Antonio.  El retablo mayor, de mediados del siglo XVIII, es obra del arquitecto Miguel Fernandez con el escultor Francisco Gutierrez. Obra compleja, fue replanteada por Juan Gomez de Mora quien redibujo la fachada. Muestra un edificio anexo en ladrillo y planta triangular para la Hermandad del Refugio y Piedad de Madrid, fundada en 1615 con su tradicional &quot;ronda del pan y huevo&quot;.  Dicho edificio data de la decada de 1880, quiza por Ruiz de Salces quien proyecto la reforma de la fachada buscando la armonia total.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=614013db5b71c010VgnVCM1000000b205a0aRCRD";"PUEBLA";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440533";"4475037";"40.42195996338601";"-3.7022913826706088";"915 223 774";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3368;"Iglesia San Ildefonso (Monasterio de las Trinitarias Descalzas)";"";"";"El monumento conmemorativo alberga los restos hallados en la cripta del convento. Con la colocacion de los restos de Miguel de Cervantes en la nave de la actual iglesia del siglo  XVIII   se cumple la voluntad testamentaria del autor de 'El Quijote'. Miguel de Cervantes, que fue enterrado en la primitiva iglesia el 23 de abril de 1616, expreso en su ultima voluntad descansar alli en agradecimiento a los Trinitarios que le liberaron de los cinco anos y medio de cautiverio en Argel, en manos de los piratas berberiscos.";"Metro: Anton Martin (Linea 1)  Bus: 10, 14, 27, 34, 37, 45";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c1013db5b71c010VgnVCM1000000b205a0aRCRD";"LOPE DE VEGA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440917";"4474115";"40.41367254153843";"-3.6976792276700987";"914 295 671";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3346;"Iglesia San Pedro el Viejo";"";"";"";"Metro: La Latina (Linea 5) Tirso de Molina (Linea 1)  Bus: 3 , 6 , 17 , 18 , 23 , 26 , 31 , 32 , 35 , 41 , 50 , 60 , 65 , 148 , 749";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f35013db5b71c010VgnVCM1000000b205a0aRCRD";"NUNCIO";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439871";"4474070";"40.41320112124687";"-3.71000286701288";"913 651 284";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4280;"Instituto Cervantes";"El antiguo Banco Espanol del Rio de la Plata eligio para su construccion el solar en el que estuvo situado el palacio de Casa Irujo y selecciono a dos arquitectos de la epoca, Palacios y Otamendi. Para algunos autores es su mejor edificio, dentro de ese caracteristico estilo grandioso y monumental que incorpora los ordenes clasicos con vigor, rotundidad y correcta modulacion y los conjuga con la innovacion de las superficies lisas de grandes vanos acristalados. En el chaflan, un grupo de cariatides preside la entrada. Ese mismo argumento de monumentalidad fue el que se utilizo para conceder la licencia constructiva, pues el exceso de altura (25 metros en vez de los 18 permitidos) retraso el permiso para iniciar las obras. La gran carga simbolica del edificio se subrayaba en el patio central de operaciones, que abarcaba la altura de todas las plantas y se remataba con una magnifica cupula vidriera. En torno a el se abrian perimetralmente las distintas dependencias bancarias, conjugando asimismo modernidad y monumentalidad en los elementos constructivos. Ese grandioso espacio central se perdio con la reforma y ampliacion de la decada de 1940, en la que se anadio un nuevo edificio por la calle del Barquillo y se cambio por completo el interior. La fachada de esta ampliacion aspira a repetir el esquema de Palacios y Otamendi sin mimetizarlo.";"Recepcion: 8 a 19 horas  Registro:  lunes a jueves: de 8 a 15 horas  Viernes: de 8 a 14 horas    Exposiciones: consultar programa";"Biblioteca  Canal de television a traves de internet (24 horas de emision)  cervantestv.es";"Metro: Banco de Espana (linea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 46, 51, 52, 53, 74, 146,150  Renfe: Recoletos";"El Instituto Cervantes es la institucion publica creada por Espana en 1991 para la promocion y la ensenanza de la lengua espanola y de las lenguas cooficiales y para la difusion de la cultura espanola e hispanoamericana. Esta presente en 87 centros distribuidos en 44 paises por los cinco continentes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6c50a47f441f010VgnVCM2000000c205a0aRCRD";"ALCALA";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28014";"JUSTICIA";"CENTRO";"441121";"4474731";"40.419245261976";"-3.6953321647484363";"914 367 600";"914 367 691";"informa@cervantes.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
6619;"Instituto Italiano de Cultura de Madrid";"Descripcion monumental:  el Palacio de Abrantes inicia su construccion en 1652, aunque las reformas mas importantes se acometen en el siglo  XIX  por Anibal Alvarez Bouquel. Su estilo sigue criterios italianizantes, reflejados en los detalles neorrenacentistas del exterior, semejando los palacios italianos del siglo  XVI.";"Invierno: de lunes a viernes de 9 a 18 horas  Verano: de 9 a 14 horas";"Biblioteca  Cafeteria  Exposiciones  Ciclos de cine  Ensenanza del italiano  Salon de actos";"Metro: Opera (lineas 2 y 5)  Bus: 3, 31, 50, 65, 148";"Objetivo : promover y difundir la lengua y la cultura italianas en Espana a traves de la organizacion de actividades culturales para favorecer la circulacion de las ideas, de las artes y de las ciencias.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4e42be9971c010VgnVCM1000000b205a0aRCRD";"MAYOR";"CALLE";"V";"86";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439636";"4474297";"40.41523808103924";"-3.7127823633086336";"915 475 205  / 915 478 603 (Centralita)                 
";"915 422 213";"iicmadrid@esteri.it";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
6374831;"Ministerio de Hacienda y Funcion Publica. Direccion General de Patrimonio del Estado";"";"";"";"Metro: Sol (lineas 1, 2, 3)  Bus: 3, 5, 9, 15, 20, 46, 50, 51, 52, 53, 150, M1, M2  Renfe: Sol";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c3ba960e77956310VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440625";"4474540";"40.417489335230385";"-3.7011604823997892";"915 958 000";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
5853414;"Ministerio de Hacienda y Funcion Publica. Sede calle Alcala";"Edificio declarado bien de interes cultural, con categoria de monumento.  Construido por Francisco Sabatini en 1769 para Real Casa de Aduanas. Es uno de los primeros edificios neoclasicos de Madrid. Destaca su fachada romana y escalera que forma el nucleo del edificio, lugar de interseccion de toda la circulacion dentro de la organizacion de los tres patios.";"";"Biblioteca.  Real Decreto 415/2016, de 3 de noviembre, por el que se reestructuran los departamentos ministeriales. BOE Num. 267 de 4 de noviembre de 2016:   1. Corresponde al Ministerio de Hacienda y Funcion Publica la propuesta y ejecucion de la politica del Gobierno en materia de hacienda publica, de presupuestos y de gastos, ademas del resto de competencias y atribuciones que le confiere el ordenamiento juridico.  2. Igualmente corresponde a este Ministerio la propuesta y ejecucion de la politica del Gobierno en materia de funcion y gobernanza publicas.  3. Este Ministerio se estructura en los siguientes organos superiores:   a) La Secretaria de Estado de Hacienda.    b) La Secretaria de Estado de Presupuestos y Gastos.    c) La Secretaria de Estado de Funcion Publica";"Metro: Sol (lineas 1, 2, 3), Sevilla (linea 5)  Bus: 3, 5, 9, 15, 20, 46. 50, 51, 52, 53, 150, M1, M2  Renfe: Sol";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2828cbfc0ab0c210VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440625";"4474540";"40.417489335230385";"-3.7011604823997892";"915 958 000 / Servicio de informacion: 900 567 765";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4;"Ministerio de Justicia";"Edificio construido por el arquitecto Evaristo del Castillo para la Marquesa de Sonora en 1797, sobre el solar donde se encontraba la casa de Don Bernardo Grimaldo, destruida en un incendio en 1789. En 1851 pasa a ser propiedad del Estado y entre 1942 y 1947 es transformado por Javier Barroso, que le da el estilo nacionalista - herreriano, introduciendo las torres con sus chapiteles y revistiendo estas con piedra.";"Atencion telefonica:  de lunes a viernes de 8 a 19:30 horas y sabados de 8 a 15 horas";"Real Decreto 415/2016, de 3 de noviembre, por el que se reestructuran los departamentos ministeriales. BOE Num. 267 de 4 de noviembre de 2016:   1. Corresponde al Ministerio de Justicia la propuesta y ejecucion de la politica del Gobierno para el desarrollo del ordenamiento juridico, sin perjuicio de las competencias de otros departamentos, las relaciones del Gobierno con la Administracion de Justicia, con el Consejo General del Poder Judicial y con el Ministerio Fiscal, a traves del Fiscal General del Estado, y la cooperacion juridica internacional, asi como las demas funciones atribuidas por las leyes.    2. Este Ministerio dispone, como organo superior, de la Secretaria de Estado de Justicia.";"Metro: Noviciado (linea 2), Plaza de Espana (lineas 3, 10)  Bus: 3, 147";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98fb29ea9281c010VgnVCM1000000b205a0aRCRD";"SAN BERNARDO";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"440090";"4475281";"40.42412618887789";"-3.707536103996874";"913 902 000 (Centralita)               
";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3364;"Monasterio de Benedictinas";"";"";"";"Metro: Noviciado (linea 2), Gran Via (linea 1, 5), Callao (linea 3, 5), Tribunal (linea 1, 10)  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 146, 148, M2, 147, 148";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b90013db5b71c010VgnVCM1000000b205a0aRCRD";"SAN ROQUE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440345";"4475133";"40.422820373636355";"-3.704504689941362";"915 317 999";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3348;"Monasterio de las Descalzas Reales";"Convento fundado por la Princesa Juana de Austria, transformando un antiguo palacio de su madre Isabel de Portugal.";"Solo con visita guiada  .     De martes a sabado de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos, de 10 a 15 horas. Cerrado los lunes";"";"Metro: Callao (lineas 3, 5) , Santo Domingo (linea 2) , Sol (lineas 1, 2, 3) Gran Via (lineas 1, 5)  Bus: 1, 2, 3, 5, 15, 20, 25, 39, 40, 44, 46, 50, 51, 52, 53, 74, 75, 133, 146, 147, 148, 149, 150, 202";"Dias de apertura especial para 2017    20 de marzo, lunes siguiente a San Jose  1 de Mayo, Fiesta del Trabajo  15 de mayo, San Isidro, fiesta local   15 de agosto, Asuncion de la Virgen   12 de octubre, Fiesta Nacional de Espana   1 de noviembre, Dia de Todos los Santos   9 de noviembre, Nuestra Senora de la Almudena, fiesta local   6 de diciembre, Constitucion Espanola   8 de diciembre, Inmaculada Concepcion    Dias de cierre para 2017    1 de enero, Ano Nuevo  6 de enero, Epifania del Senor (Reyes Magos)  Semana Santa, del 12 al 15 abril, inclusive  1 de mayo, Fiesta del Trabajo  24 de diciembre, Natividad del Senor  25 de diciembre, Natividad del Senor  31 de diciembre, Noche Vieja";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12e113db5b71c010VgnVCM1000000b205a0aRCRD";"DESCALZAS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440197";"4474626";"40.418233359889484";"-3.706213134639163";"914 548 700                                                             
";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4539061;"Monumento Homenaje a las Victimas del 11 de marzo";"";"De martes a domingos, de 11 a 14 horas y de 17 a 19 horas. Lunes Cerrado.";"Acceso para personas discapacitadas";"";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7ae4134fcbf41110VgnVCM1000000b205a0aRCRD";"Emperador Carlos V";"GLORIETA";"V";"";"";"";"";"semiesquina ALFONSO XII. Entrada por la Estacion de Renfe de Atocha";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441623";"4473450";"40.40774080279238";"-3.6892974870165984";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2071;"Museo de Escultura al Aire Libre de la Castellana";"El Museo de Escultura al Aire Libre de La Castellana, esta situado bajo el paso elevado que une las calles de Juan Bravo y Eduardo Dato, contiene una excelente coleccion de escultura abstracta espanola.";"Entrada libre. Espacio urbano abierto  Abierto 24 horas al dia los 365 dias del ano.";"";"Transporte publico mas proximo   Metro: Ruben Dario (linea 5)  Bus: 5, 14, 27, 45, 150";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eca9ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"40";"";"";"";"";"MADRID";"MADRID";"28046";"CASTELLANA";"SALAMANCA";"441788";"4476277";"40.433219398671156";"-3.6876122680805956";"";"";"mmacmdifusion@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2054;"Museo de Historia de Madrid";"Creado como Museo Municipal en 1929 y rebautizado como Museo de Historia de Madrid en 2007, tras una profunda remodelacion, el ano 2014 reabre sus puertas con un montaje moderno y una puesta al dia de sus colecciones.";"HORARIO DE VERANO:  de martes a domingo de 10:00 a 19 horas.  Cerrado : todos los lunes y los dias 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.";"Biblioteca de investigacion  Servicio de documentacion  Guardarropa  Zona wifi";"Metro: Tribunal (lineas 1 y 10), Bilbao (lineas 1 y 4), Alonso Martinez (4, 5, 10)  Bus: 3, 21, 37, 40, 147, 149  Aparcamiento publico: Barcelo";"Accesibilidad fisica:    Rampa de acceso a la entrada.  Ascensores.  Aseos adaptados.  Silla de ruedas.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"FUENCARRAL";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440659";"4475459";"40.42577054821346";"-3.700845660719608";"917 011 863";"";"smuseosm@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2114;"Museo de la Real Academia de Bellas Artes de San Fernando";"Construido inicialmente para palacio de D. Juan de Goyeneche, el edificio fue adquirido por la Academia de Bellas Artes en 1773 y reformado bajo la direccion de Fernando Chueca Goitia en 1973 y la fachada por Diego de Villanueva en 1774.";"De martes a domingos y festivos de 10 a 15 horas  Lunes cerrado   En periodos vacacionales puede sufrir cambios: llamar al 915 240 864   Cerrado:    1 y 6 de enero  1 y 30 de mayo  9 de noviembre  24, 25 y 31 de diciembre.    Exposiciones temporales : consultar telefonicamente";"Sala de exposiciones - Accesible a personas con minusvalia (fisica).";"Metro: Sol (lineas 1, 2, 3), Sevilla (linea 2)  Bus: 3, 5, 9, 15, 20, 46, 51, 52, 53, 150  Renfe Cercanias: Sol";"Visitas guiadas (no grupos):    Martes, jueves y viernes  no festivos  a las 11 horas, excepto Navidad, Semana Santa y agosto.    Visitas para grupos y privadas:    Gratuitas y guiadas a los centros escolares y asociaciones a cargo de voluntarios culturales del Museo.    Previa solicitud:    Visitas de grupo:  museo.visitas@rabasf.org   Visitas privadas a museo cerrado:   actos.culturales@rabasf.org    Cumplimentando formulario de peticion de reservas en la web     Informacion para la visita:    Por seguridad esta prohibido el acceso con mochilas, bolsos o carteras grandes, paraguas, comida, etc. que deberan depositarse en taquilla  No esta permitido el uso de los telefonos moviles  Una silla de ruedas y un ascensor estan a disposicion del visitante que los solicite  Se permiten tomas fotograficas con camara o videocamara pequena sin flash ni tripode   La Academia no tiene cafeteria. La entrada con fecha del dia es valida hasta 15 minutos antes del cierre";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=924aef4d7f71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440667";"4474557";"40.41765456031193";"-3.7006553517170633";"915 240 864 (Centralita)                                                    
";"915 241 034";"museo@rabasf.org";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2066;"Museo del Ferrocarril de Madrid";"Edificio de caracter monumental. Construido como cabecera de la linea Madrid - Extremadura - Portugal en el ano 1880 por E. Cachelievre.";"Del 1 de enero al 31 de mayo y del 1 de octubre al 31 de diciembre:    Lunes a jueves, de 9.30 a 15 horas.  Viernes, sabado, domingo y festivos de 10 a 20 horas (el segundo viernes de mes permanecera abierto hasta las 18 horas)    Del 1 de junio al 30 de septiembre   Lunes a domingo, de 10.00 a 15 horas.   Cerrado: 25 de diciembre, 1 y 6 de enero.";"Tienda  Teatro  Libreria  Cafeteria  Archivo y Biblioteca  Parque ferroviario  Salas de Traccion, de Modelismo Ferroviario, de Infraestructura y de Relojes    Actividades    Tren de jardin:  todos los domingos, de 11.30 a 14 horas. En Mercado de Motores, tambien sabados (de 11.30 a 14 horas y de 17 a 20); y domingos, de 11.30 a 14 horas.   Feria de coleccionismo 'La Estacion' : primer sabado de cada mes &ndash;excepto agosto-, de 10 a 19 horas. Julio: de 10 a 15 horas.   Mercadillo de Modelismo : primer domingo de cada mes, de 10 a 15 horas (excepto agosto).   Mercado de Motores : segundo sabado y domingo del mes, de 11 a 21 horas. El Museo cierra en su actividad ordinaria.";"Metro: Delicias (linea 3)  Bus: 8, 19, 45, 47, 59, 85, 86  Renfe: Delicias";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=091c4291ae91f010VgnVCM2000000c205a0aRCRD";"DELICIAS";"PASEO";"V";"61";"";"";"";"";"MADRID";"MADRID";"28045";"DELICIAS";"ARGANZUELA";"441233";"4472625";"40.400281290485566";"-3.693817192160563";"902 228 822                                                                                                 
";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2053;"Museo Lazaro Galdiano";"";"Martes a sabados de 10 a 16:30 horas.  Domingos de 10 a 15 horas.  Cerrado todos los lunes.  Grupos y visitas guiadas consultar.";"";"Metro: Gregorio Maranon (linea 7 y 10)  Bus: 5, 9, 12, 14, 16, 19, 27, 45, 51, 61, 150";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d1aef4d7f71c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"122";"";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441911";"4476668";"40.436750328725985";"-3.6861980129207894";"915 616 084";"915 617 793";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2055;"Museo Nacional de Artes Decorativas";"Inaugurado en 1912, su sede es un tipico palacete madrileno del ultimo tercio del siglo XIX. El museo posee muebles, ceramicas, vidrios, joyas, tejidos, arte oriental, y hasta 30.000 objetos distintos que a lo largo de la historia han servido para embellecer las casas, palacios y los monumentos de distintas culturas.  El museo posee muestras como el Jarron de Sevres regalo de Napoleon III, la Cocina Valenciana del siglo XVIII compuesta por mas de 1.500 azulejos de Manises, la Mesa de plata del siglo XVI o la coleccion de alfombras espanolas de los siglos XV al XVII.";"Del 8 de septiembre al 30 de junio:    Martes a sabados de 9:30 a 15 horas.  Domingo y festivos: de 10 a 15 horas.  Jueves tarde de 17 a 20 horas.    Del 5 de julio al 4 de septiembre:    Martes a sabados de 9:30 a 15 horas.  Domingo y festivos: de 10 a 15 horas.    Cerrado:  todos los lunes del ano, 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre y un festivo local.";"";"Metro: Banco de Espana (linea 2), Retiro (linea 2).  Bus: 1, 2, 9, 15, 19, 20, 28, 51, 52, 74, 146.  Cercanias Renfe: Recoletos (lineas C1, C2, C7, C8 Y C10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=287079262ef5d010VgnVCM1000000b205a0aRCRD";"MONTALBAN";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441592";"4474577";"40.417891279015194";"-3.689754685481908";"915 326 499 / 915 326 845 Reserva actividades infantiles: 910 505 755 Biblioteca: 910 505 768 Atencion a investigadores: 910 505 763";"915 232 086";"mnad@mecd.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2056;"Museo Nacional de Ciencias Naturales";"El Museo nacional de Ciencias Naturales (MNCN-CSIC) se fundo en 1771, lo que lo convierte en uno de los museos de historia natural mas antiguos del mundo. Con exposiciones permanentes como Biodiversidad, Minerales, Fosiles y Evolucion Humana o Fauna del Parque Nacional de la Sierra de Guadarrama, entre otras, este museo pretende acercar las ciencias naturales al publico.  Ubicado en el antiguo Palacio de la Industria y de las Artes del Paseo de la Castellana de Madrid. Es un centro de investigacion del Consejo Superior de Investigaciones Cientificas (CSIC), que custodia colecciones cientificas de incalculable valor.";"De martes a viernes de 10 a 17 horas.  Sabados, domingos y festivos de 10 a 20 horas.  Sabados y domingos de agosto de 10 a 15 horas.        Cerrado : todos los lunes no festivos, 1 y 6 de enero, 1 de mayo y 25 de diciembre.";"Biblioteca de Zoologia, Entomologia, Econologia, Evolucion, Geologia y Paleontologia, Archivo, publicaciones, consulta y asesoramiento cientifico y tecnico, exposiciones permanentes y temporales, actividades culturales, talleres, cursos, sala de proyecciones, libreria especializada.";"Metro: Gregorio Maranon (lineas 7, 10)  Bus: 7, 12, 14, 27, 40, 45, 147, 150";"Exposiciones permanentes     Biodiversidad:  &iquest;Que es la biodiversidad? &iquest;Cual es su origen? &iquest;Que podemos hacer para conservar? Encontraras las respuestas a estas preguntas en esta exposicion con miles de ejemplares.   Fauna del Parque Nacional de la Sierra de Guadarrama:  Un recorrido por los principales ecosistemas de la Sierra, el ultimo de los espacios anadidos a la Red de Parques Nacionales.   Minerales, fosiles y evolucion humana:  fosiles, meteoritos, minerales, rocas y la evolucion humana   Mediterraneo, naturaleza y civilizacion:  la fauna mas destacada del area mediterranea espanola y los ecosistemas que dan forma a sus paisajes.   El Real Gabinete de Historia Natural:  piezas emblematicas del antiguo Real Gabinete de 1771 y otras de gran valor historico.   El Jardin educativo del monte mediterraneo:  bajo este nombre estan representados ambientes botanicos con especies propias de esta region, que tienen un bajo requerimiento hidrico y que muchas de ellas estan presentes en la Comunidad de Madrid.   El almacen de aves y mamiferos:  custodia las mas importantes colecciones zoologicas y geologicas de Espana con mas de 8 millones de ejemplares.   Jardin de piedras:  conjunto al aire libre de rocas y troncos fosilizados.   Esqueleto de ballena roncal : cedido por el gobierno andaluz, con mas de 20 metros y 1.500 kilos. La ballena quedo varada en 2008 en la playa de Cortijo Blanco, en Marbella,    Talleres y visitas especiales para discapacitados visuales e intelectuales,   para grupos:  concertar en los telefonos 915 646 169 y 914 111 328  ext.  1165 ( de lunes a viernes de 10 a 14 horas)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8edbef4d7f71c010VgnVCM1000000b205a0aRCRD";"JOSE GUTIERREZ ABASCAL";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28006";"EL VISO";"CHAMARTIN";"441573";"4477078";"40.44042007613476";"-3.690220716379925";"914 111 328 (centralita)";"915 645 078";"info.edu@mncn.csic.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
