PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
2101;"Museo Tiflologico";"Edificio con una superficie de 1.500  m2  dividido en tres zonas con maquetas de monumentos nacionales e internacionales realizadas por invidentes e instrumentos utilizados por los invidentes desde hace 200 anos. Es un espacio concebido para que sus visitantes puedan ver y tocar las piezas expuestas.";"Martes a viernes de 10 a 14 horas y de 17 a 20 horas.  Sabados de 10 a 14 horas.  Lunes, domingos y festivos cerrado.   Las visitas de grupos se realizan previa reserva, de 8 a 14:00 horas, en el telefono de informacion: 915 894 219";"";"Metro: Estrecho (linea 1)  Bus: 3, 42, 64, 66, 124, 127";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=baacef4d7f71c010VgnVCM1000000b205a0aRCRD";"LA CORUnA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440740";"4478725";"40.45519790204094";"-3.7001960485997545";"915 894 219";"";"museo@once.es";"/contenido/entidadesYorganismos/Museos"; 
2068;"Museo de Aeronautica y Astronautica";"Emplazado en Cuatro Vientos desde 1966, tiene como objetivo narrar la historia y el desarrollo cientifico - tecnico de la Aeronautica y Astronautica espanolas. Ocupa una superficie de 66.938 metros cuadrados, repartidos en una zona de exposicion exterior y siete hangares que albergan mas de 140 aeronaves, asi como uniformes, condecoraciones, motores, maquetas y otros fondos relacionados con la aviacion.";"De martes a domingo de 10 a 14 horas.  Cerrado los dias 1 y 6 de enero, el mes de agosto, Jueves y Viernes Santos, 12 de octubre, 10 de diciembre (Patrona de Aviacion), 24, 25 y 31 de diciembre.";"Aparcameinto: gratuito, de 10 a 14 horas  Cafeteria: de 10 a 13:30 horas  Punto de venta: de 10 a 13:30 horas   Visitas guiadas para grupos:  de martes a domingo de 10 a 14 horas, previa peticion de autorizacion por carta o correo electronico (museodelaire@ea.mde.es). Se recomienda anticipar las peticiones por telefono de lunes a viernes. Grupo minimo de 10 personas   Obtencion de fotografias y/o filmaciones:   Tratandose de fotografias o filmaciones para uso particular no es necesario pedir ningun tipo de autorizacion.  Es necesaria la solicitud de permiso previo mediante fax 917 106 847, si el objetivo es la difusion por medios de comunicacion. El permiso se ajustara a lo dispuesto en la Instruccion 65/2004, de 31 de marzo, del Secretario de Estado de Defensa.      Para mas informacion telefono 915 091 690";"";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=90aaef4d7f71c010VgnVCM1000000b205a0aRCRD";"A-5";"AUTOVIA";"T";"10.700";"";"";"";"Km. 10,5";"MADRID";"MADRID";"28024";"CUATRO VIENTOS";"LATINA";"432348";"4469705";"40.3733013700739";"-3.798200034372686";"915 091 690 (centralita)";"917 106 847";"museodelaire@ea.mde.es ";"/contenido/entidadesYorganismos/Museos"; 
2091;"Museo de America";"";"Horario:    De martes a sabado, de 9:30 a 15 horas  Jueves, apertura continuada de 9:30 a 19 horas  Domingos y festivos de 10 a 15 horas    Cerrado:  todos los lunes del ano, dias 1 y 6 de enero, 1 de mayo, dias 24, 25 y 31 de diciembre y un festivo local.";"";"Bus: 46, 82, 83, 132, 133, 160, 161, 162, A, G, U.  Metro: Moncloa (Lineas 3, 6)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c929ef4d7f71c010VgnVCM1000000b205a0aRCRD";"REYES CATOLICOS";"AVENIDA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438887";"4476823";"40.43792950973577";"-3.72186494128936";"915 439 437 / 915 492 641";"915 446 742";"museo.america@mecd.es";"/contenido/entidadesYorganismos/Museos"; 
83922;"Museo de Arte Contemporaneo de Madrid";"";"Horario    De martes a sabado:  mananas de 10 a 14 horas  tardes de 17:30 a 21 horas     Domingos y festivos  de 10:30 a 14 horas    Horario de Verano  del 15 de junio al 15 de septiembre   De martes a sabado:  mananas de 10 a 14  horas  tardes de 17:30 a 20:30 horas    Domingos y festivos de 10:30 a 14 horas     Cerrado   Todos los lunes, 1 y 6 de enero, 1 de mayo y 25 de diciembre.  Las salas se desalojan 15 minutos antes del cierre.";"";"Metro:  Ventura Rodriguez, Plaza de Espana, San Bernardo, Noviciado.   Bus:  1, 2, 21, 44, 74, 133, C, M2   Renfe : Principe Pio";"&bull;&middot;  El edificio esta casi enteramente adaptado para facilitar la accesibilidad fisica de los visitantes.   &bull;&middot;  Dispone de ascensores y aseos adaptados.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439832";"4475644";"40.42737760210632";"-3.7106116887809817";"915 885 928  /  915 885 861";"";"mmacmdifusion@madrid.es";"/contenido/entidadesYorganismos/Museos"; 
2069;"Museo de Artes y Tradiciones Populares. Centro Cultural La Corrala";"El Museo se forma tras la donacion de la coleccion de Guadalupe Gonzalez Hontoria a la Universidad Autonoma de Madrid. Las piezas comprenden:   El ciclo vital humano y religiosidad popular  El ciclo festivo anual, instrumentos musicales, bailes y juegos de adultos  Tareas domesticas  Agricultura, ganaderia, caza y pesca  Los oficios artesanales y transporte rural.";"Permanece abierto al publico de lunes a viernes con horario de 10 a 20 horas. Sabados de 10 a 14 horas.  Cerrado domingos, festivos y mes de agosto";"Visitas guiadas previa cita en el telefono del Museo o en  visitas.atp@uam.es";"Metro: La Latina (linea 5)  Bus: 41, 60, 148 y Circular  Renfe: Embajadores /Atocha";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c39ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CARLOS ARNICHES";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"EMBAJADORES";"CENTRO";"440008";"4473582";"40.40882397197274";"-3.708330456274069";"914 976 500";"914 976 510";"museoatp@uam.es";"/contenido/entidadesYorganismos/Museos"; 
2092;"Museo de Astronomia y Geodesia";"La coleccion se compone de objetos relacionados con el mundo de la Astronomia, como teodolitos, cronometros, brujulas topograficas, sextantes giroscopicos, astrolabios de prisma, camaras fotograficas para eclipse,  etc";"Visita con cita previa";"";"Bus: 82 , F , 132 , I , G";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee49ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CIENCIAS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438528";"4478102";"40.44942472705852";"-3.7262214898219117";"913 944 615";"";"astronomia_geodesia@mat.ucm.es";"/contenido/entidadesYorganismos/Museos"; 
5727435;"Museo de Bomberos";"";"Abierto todos los dias de 09'30 a 14 horas, excepto 25 de diciembre, 1 enero,  6 de enero y 1 de mayo.   Visitas Guiadas   Se pueden concertar en el telefono: 914 786 572 (Museo)  Mas informacion: 915 889 907 - 915 888 240";"Exposicion fotografica  Un recorrido por toda su historia: grandes incendios, construccion de los primeros parques, bomberos fallecidos en acto de servicio...   Vehiculos  Una amplia gama de los vehiculos utilizados en los ultimos 400 anos: Las primeras bombas brazales, clasicos de los anos veinte y vehiculos adaptados de la II Guerra Mundial.   Herramientas y equipos  Diferentes escalas de gancho, extintores primitivos o las primeras lonas de salvamento nos dan una idea de como han trabajado los bomberos en los ultimos siglos asi como herramientas de distintas epocas que nos muestran el avance tecnologico en la lucha contra el fuego y salvamento.   Cascos  Amplia exposicion en la que se muestra la evolucion de los cascos en Madrid. Ademas se expone una coleccion internacional en la que se aprecia, en su diseno, la mezcla de proteccion, materiales y comodidad en los diferentes paises del mundo.   Uniformes  De epoca, trajes de gala, asi como varios modelos que fueron utilizados en sucesos destacados de la historia de Madrid. Completan esta coleccion varios trajes de aproximacion al fuego y proteccion quimica especial entre otros.   Comunicaciones  Antiguamente los bomberos se comunicaban mediante toques de corneta. Esta exposicion muestra las partituras con sus particulares comandas. Ademas, la exposicion incluye la evolucion de los equipos de comunicaciones.   Sanitario  Una camara de recuperacion respiratoria para los bomberos intoxicados por el humo en los fuegos es uno de los mayores atractivos de este area.";"Metro : L1- Buenos Aires  Bus : 141 y 143";"Abierto al publico en 1982, reune todos los instrumentos usados por los bomberos durante mas de cuatro siglos.      Acceso para minusvalidos        Entrada gratuita      Apropiado para ninos                Visita para grupos con cita previa";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f0966a8bba49210VgnVCM2000000c205a0aRCRD";"BOADA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444613";"4471961";"40.39453171263195";"-3.6539313207612207";"91 478 65 72 (Museo),                                                                                                                                           
                                                                                                                                               
";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/Museos"; 
2090;"Museo de Calcografia Nacional";"Reune un extraordinario conjunto de planchas grabadas por los mas significados artistas espanoles, hasta conformar una de las mayores y mejores colecciones de matrices calcograficas del mundo. Su principal tesoro son las planchas de cobre grabadas al aguafuerte por Francisco de Goya, obras cumbres de la historia universal del grabado.";"Abierto con el mismo horario que la exposicion temporal. En ausencia de exposiciones temporales, consultar en la taquilla del museo, telefonicamente o en la web.";"Sala de exposiciones temporales, Gabinete de Francisco de Goya y biblioteca de referencia.";"Metro: Sol (lineas 1, 2, 3), Sevilla (linea 2)  Bus: 3, 5, 9, 15, 20, 46, 51, 52, 53, 150, M1, M2  Cercanias: Sol";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7169ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440667";"4474557";"40.41764548040709";"-3.700667044636178";"915 240 864";"915 240 977";"calcografianacional.archivo@rabasf.org";"/contenido/entidadesYorganismos/Museos"; 
2084;"Museo de Cera";"";"De lunes a viernes de 10 a 14:30 y de 16:30 a 20:30 horas.  Sabados, domingos y festivos de 10 a 20:30 horas.  Los dias 25 de diciembre y 1 de enero, el museo abre de 10 a 14:30 horas y de 16:30 a 20:30 horas.  Las taquillas cierran media hora antes.";"";"Metro: Colon (linea 4)  Bus: 5, 14, 21, 27, 45, 53, 15  Renfe: Recoletos";"Se pueden realizar cuantas fotografias se deseen en el interior.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9689ef4d7f71c010VgnVCM1000000b205a0aRCRD";"RECOLETOS";"PASEO";"V";"41";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441456";"4475301";"40.424403779665376";"-3.6914362030084815";"913 199 330";"";"info@museoceramadrid.com";"/contenido/entidadesYorganismos/Museos"; 
2071;"Museo de Escultura al Aire Libre de la Castellana";"El Museo de Escultura al Aire Libre de La Castellana, esta situado bajo el paso elevado que une las calles de Juan Bravo y Eduardo Dato, contiene una excelente coleccion de escultura abstracta espanola.";"Entrada libre. Espacio urbano abierto  Abierto 24 horas al dia los 365 dias del ano.";"";"Transporte publico mas proximo   Metro: Ruben Dario (linea 5)  Bus: 5, 14, 27, 45, 150";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eca9ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"40";"";"";"";"";"MADRID";"MADRID";"28046";"CASTELLANA";"SALAMANCA";"441788";"4476277";"40.433219398671156";"-3.6876122680805956";"";"";"mmacmdifusion@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2054;"Museo de Historia de Madrid";"Creado como Museo Municipal en 1929 y rebautizado como Museo de Historia de Madrid en 2007, tras una profunda remodelacion, el ano 2014 reabre sus puertas con un montaje moderno y una puesta al dia de sus colecciones.";"HORARIO DE VERANO:  de martes a domingo de 10:00 a 19 horas.  Cerrado : todos los lunes y los dias 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.";"Biblioteca de investigacion  Servicio de documentacion  Guardarropa  Zona wifi";"Metro: Tribunal (lineas 1 y 10), Bilbao (lineas 1 y 4), Alonso Martinez (4, 5, 10)  Bus: 3, 21, 37, 40, 147, 149  Aparcamiento publico: Barcelo";"Accesibilidad fisica:    Rampa de acceso a la entrada.  Ascensores.  Aseos adaptados.  Silla de ruedas.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"FUENCARRAL";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440659";"4475459";"40.42577054821346";"-3.700845660719608";"917 011 863";"";"smuseosm@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2095;"Museo de Mineralogia";"Presenta colecciones de minerales clasificados por su composicion quimica, y vitrinas murales con ejemplares de exhibicion procedentes de todo el mundo.";"Jueves de 10:30 a 14:30 horas, (conviene concertar previamente la visita).  Visitas guiadas por el personal del museo para grupos.";"";"Renfe: Cantoblanco Universidad";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=255aef4d7f71c010VgnVCM1000000b205a0aRCRD";"COLMENAR VIEJO";"CARRETERA";"KM.";"19000";"";"";"";"Facultad de Ciencias (Departamento de Quimica Agricola, Geologia y Geoquimica: Modulo C-VI, planta 4).";"MADRID";"MADRID";"28049";"EL GOLOSO";"FUENCARRAL-EL PARDO";"0";"0";"";"";"914 974 132 / 914 974 800";"914 974 900";"museo.mineralogia@uam.es";"/contenido/entidadesYorganismos/Museos"; 
2112;"Museo de San Isidro. Los Origenes de Madrid";"Este espacio museografico propone un viaje por la historia de la ciudad de Madrid desde la Prehistoria hasta el establecimiento de la Corte, a traves de distintas salas como la de San Isidro, el Patio Renacentista, el Jardin Arqueobotanico o el Almacen Visitable.";"General:  de martes a domingo y festivos de 9:30 a 20 horas.   16 de junio a 15 de septiembre:  martes a domingo de 10 a 19 horas.   Cerrado:  todos los lunes, 1 y 6 de enero, 1 de mayo y 24, 25 y 31 de diciembre.";"Sala de investigadores - Biblioteca especializada en arqueologia e historia madrilena - Archivo documental - Almacen visitable (mas de 600 piezas arqueologicas) y el Jardin arqueobotanico (con informacion documentada sobre las especies de la ciudad).   Investigadores: los fondos del Museo estan a disposicion de la comunidad cientifica y los investigadores podran acceder a ella con una simple peticion formal a la direccion.  Aviso: 'El Servicio de investigacion y consulta de la bilioteca especializada: tras la reciente apertura de la exposicion permanente del Museo y, debido a los trabajos internos de revision y reordenacion de los fondos, el funcionamiento normal de este servicio permanecera interrumpido hasta enero de 2018, atendiendose solo consultas puntuales'.   Exposicion permanente: 'Origenes: Un viaje al pasado de Madrid'. Un recorrido a traves de la evolucion del territorio madrileno y de sus pobladores hasta el establecimiento de la Corte en 1561.    Otros espacios visitables: las estancias de San Isidro, asi como una importante coleccion de iconografia de San Isidro y de Santa Maria de la Cabeza.  Visitas guiadas por voluntarios culturales. Talleres didacticos para grupos escolares.  Zona wifi";"Metro: Latina , Tirso de Molina  Bus: 3 , 17 , 18 , 23 , 35 , 60 , 65 , 148";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAN ANDRES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439801";"4473945";"40.41207900253883";"-3.7108161027466378";"913 667 415";"";"museosanisidro@madrid.es";"/contenido/entidadesYorganismos/Museos"; 
85301;"Museo de Sanidad e Higiene Publica";"Con sede en el Instituto de Salud Carlos III, ocupa las antiguas dependencias del Laboratorio de Microbiologia del Hospital del Rey. 300  m2  conservados tal cual su antiguo uso, con fondos de mobiliario, instrumental y bibliografia de los antiguos hospitales para enfermos infecciosos del complejo. Se resaltan hitos historicos relevantes en salud publica mediante laminas enmarcadas.";"Solo visitas de grupo con cita previa: de lunes a viernes, de 10 a 14 horas.  Cita previa por telefono: 918 222 414  o a traves del correo electronico:  museodesanidad@isciii.es";"";"Metro: Chamartin (lineas 1, 10), Plaza de Castilla (1, 9, 10)  Bus: 67, 124, 134, 135, 147  Renfe: Chamartin";"Las  visitas guiadas  se realizan gracias al programa de voluntariado del Museo, en el que participan investigadores de ciencias biomedicas y profesores de la Escuela Nacional de Sanidad, centro que tambien pertenece al Instituto de Salud Carlos III. La visita tiene una duracion prevista de una hora.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e755c2cdc41c010VgnVCM2000000c205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28029";"LA PAZ";"FUENCARRAL-EL PARDO";"441617";"4480968";"40.47546597881768";"-3.6900603941123107";"918 222 414  (Cita previa)";"";"museodesanidad@iscii.es";"/contenido/entidadesYorganismos/Museos"; 
4591873;"Museo de la Biblioteca Nacional de Espana";"El Museo de la Biblioteca Nacional de Espana, antiguo Museo del Libro, es responsable de la oferta educativa, formativa, cultural y de ocio de la institucion y divulga las colecciones, funcionamiento e historia de la Biblioteca para todos los publicos.";"De martes a sabados: de 10 a 20 horas.   Domingos: de 10 a 14 horas.  ultimos pases 30 minutos antes del cierre  Dia 5 de enero abierto de 10 a 18 horas.  Dias 2 y 7 de enero; 20 de marzo; 13 y 14 de abril; 2 y 15 de mayo; 15 de agosto; 12 de octubre; 1 y 9 de noviembre; 8, 24 y 31 de diciembre: de 10 a 14 horas.  Dias 1 y 6 de enero; 1 de mayo y 25 de diciembre: cerrado.";"";"Metro: Colon, (linea 4)  Bus: 1, 5, 9, 14, 19, 21, 27, 37, 45, 51, 53, 74, 150  Cercanias Renfe: Recoletos (lineas C1, C2, C7, C8  y C10)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05920d3b4c503110VgnVCM2000000c205a0aRCRD";"RECOLETOS";"PASEO";"V";"20";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441505";"4475144";"40.423001908945956";"-3.69084423390357";"915 168 967 / 915 807 759 de lunes a viernes de 9 a 14 horas.";"";"museo@bne.es";"/contenido/entidadesYorganismos/Museos"; 
4566286;"Museo de la Catedral de la Almudena";"";"De lunes a sabado de 10 a 14:30 horas  Cerrado los domingos, fiestas de precepto y dias de actos de culto especiales";"";"Bus: 3, 31, 50, 65, 148";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82cb8d0e78d22110VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"V";"10";"";"";"";"Entrada por un costado de la entrada principal de la catedral";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439560";"4474332";"40.415538770017406";"-3.7136931154460564";"915 592 874";"";"museo@catedraldelaalmudena.es";"/contenido/entidadesYorganismos/Museos"; 
2073;"Museo de la Farmacia Hispana";"Entre sus fondos destacan las colecciones de botes ceramicos, morteros y cajas de madera policromadas, relacionados con la practica docente, cuatro boticas historicas y tres instalaciones que recrean un laboratorio alquimista, una botica arabe y la botica del Hospital de San Juan de las Afueras (Toledo).";"De lunes a viernes de 9 a 14 horas (periodo lectivo).";"";"Metro: Ciudad Universitaria  Bus: 82 , 132 , F, G, U";"Visita guiada de 90 minutos, maximo 25 personas.  No se dispone de acceso para discapacitados.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=58f9ef4d7f71c010VgnVCM1000000b205a0aRCRD";"RAMON Y CAJAL";"PLAZA";"V";"0";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438524";"4477559";"40.4445328804645";"-3.7262160043788155";"913 941 797";"";"museofar@farm.ucm.es";"/contenido/entidadesYorganismos/Museos"; 
2107;"Museo de la Guardia Civil";"El Museo se crea por Orden General del Cuerpo de 23 de junio de 1982 y se inaugura el dia 12 de octubre de 1982.  Los fondos que forman el Museo han sido aportados o depositados bien por entidades publicas o privadas, bien por las distintas Unidades del Cuerpo, todos los cuales estan vinculados de alguna manera a las vicisitudes e historia de la Guardia Civil desde su creacion hasta nuestros dias. Existen cuatro salas denominadas: banderas (rellano de la  2&ordf;  Planta), sala de arma, sala de uniformes y maniquies, sala de objetos varios y dioramas.  Los primeros indicios y escritos en los que se refleja la inquietud de recopilar objetos de marcado caracter historico relacionados con las actividades de la Guardia Civil datan del ano 1914 (desaparecera en 1936 con motivo de la Guerra Civil), si bien seria a principios de 1982, cuando por iniciativa del entonces Director General, Jose Luis Aramburu Topete, se inician las labores para la formacion del actual Museo de la Guardia Civil.";"Horario:  de lunes a viernes de 9 a 14 horas.    Individuales y grupos reducidos (cinco personas o menos):  sin previa peticion de reserva - no guiadas.   Grupos grandes (mas de cinco personas):  previa peticion de reserva - guiadas.";"";"Metro: Guzman el Bueno (lineas 6, 7)  Bus: 2,  44, 45, C1, C2";"Correo ordinario   Direccion General de la  Guardia Civil. C/ Guzman El Bueno, numero 110.  C.P. 28003 - Madrid   Correo electronico:   dg-estuhistoricos-registro@guardiacivil.org    Telefono:  91 514 60 00, extensiones 48495 (Oficina Museo), 48477 (Salas Museo), horario de 8 a 14 horas.   https://www.guardiacivil.es/es/institucional/museoguacivil/visitas/index.html";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=003aef4d7f71c010VgnVCM1000000b205a0aRCRD";"GUZMAN EL BUENO";"CALLE";"V";"110";"";"";"";"";"MADRID";"MADRID";"28003";"VALLEHERMOSO";"CHAMBERI";"439704";"4477532";"40.44438523242585";"-3.712300118990835";"915 146 000, extensiones 48495 (Oficina Museo), 48477 (Salas Museo), ";"";"dg-estuhistoricos-registro@guardiacivil.org";"/contenido/entidadesYorganismos/Museos"; 
2114;"Museo de la Real Academia de Bellas Artes de San Fernando";"Construido inicialmente para palacio de D. Juan de Goyeneche, el edificio fue adquirido por la Academia de Bellas Artes en 1773 y reformado bajo la direccion de Fernando Chueca Goitia en 1973 y la fachada por Diego de Villanueva en 1774.";"De martes a domingos y festivos de 10 a 15 horas  Lunes cerrado   En periodos vacacionales puede sufrir cambios: llamar al 915 240 864   Cerrado:    1 y 6 de enero  1 y 30 de mayo  9 de noviembre  24, 25 y 31 de diciembre.    Exposiciones temporales : consultar telefonicamente";"Sala de exposiciones - Accesible a personas con minusvalia (fisica).";"Metro: Sol (lineas 1, 2, 3), Sevilla (linea 2)  Bus: 3, 5, 9, 15, 20, 46, 51, 52, 53, 150  Renfe Cercanias: Sol";"Visitas guiadas (no grupos):    Martes, jueves y viernes  no festivos  a las 11 horas, excepto Navidad, Semana Santa y agosto.    Visitas para grupos y privadas:    Gratuitas y guiadas a los centros escolares y asociaciones a cargo de voluntarios culturales del Museo.    Previa solicitud:    Visitas de grupo:  museo.visitas@rabasf.org   Visitas privadas a museo cerrado:   actos.culturales@rabasf.org    Cumplimentando formulario de peticion de reservas en la web     Informacion para la visita:    Por seguridad esta prohibido el acceso con mochilas, bolsos o carteras grandes, paraguas, comida, etc. que deberan depositarse en taquilla  No esta permitido el uso de los telefonos moviles  Una silla de ruedas y un ascensor estan a disposicion del visitante que los solicite  Se permiten tomas fotograficas con camara o videocamara pequena sin flash ni tripode   La Academia no tiene cafeteria. La entrada con fecha del dia es valida hasta 15 minutos antes del cierre";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=924aef4d7f71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440667";"4474557";"40.41765456031193";"-3.7006553517170633";"915 240 864 (Centralita)                                                    
";"915 241 034";"museo@rabasf.org";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
187029;"Museo del Atletico de Madrid";"";"Horarios del Museo   De lunes a domingo, de 11 a 19 horas (incluido fetivos).  Cerrado los dias 24 y 31 de diciembre a partir de las 14 horas y todo el dia del 25 de diciembre y el 1 y 6 de enero.     Horarios de las visitas guiadas   De lunes a domingo a las 12, 13, 16:30 y 17:30 horas  No se celebran los dias 24, 25 y 31 de diciembre 1 y 6 de enero.";"";"Metro: Piramides (linea 5), Marques de Vadillo (linea 5)  Bus: 17, 18, 23, 25, 35, 36, 50, 62, 116, 118, 119";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e41ad2bec675e010VgnVCM1000000b205a0aRCRD";"VIRGEN DEL PUERTO";"PASEO";"V";"67";"";"";"";"En el estadio Vicente Calderon, junto a la puerta 24";"MADRID";"MADRID";"28005";"IMPERIAL";"ARGANZUELA";"438909";"4472774";"40.401464995943606";"-3.721216029988991";"913 650 931 / 913 666 568";"913 652 455";"museo@atleticodemadrid.com";"/contenido/entidadesYorganismos/Museos"; 
